post,sujet,tokenpost,postfinal,sentiment
"on te fait confiance pour passer le reste de ton été à battre le rappel de tes copains de forums, bien chauffés par des disputes antérieures avec igor, et pour alerter quelques autres journalistes et/ou scientifiques en clamant que ""les bogdanoff nous manipulent"", comme tu as si bien su le faire jusqu'à maintenant (notamment avec les invités de la première spéciale ""rayons x""). si il y a bien un talent que personne ne te conteste, c'est celui de semeur de zizanie..laurence6711 août 2005 à 17:04 (cest)",frerebogdanof_travaux,"['on', 'te', 'fait', 'confiance', 'pour', 'passer', 'le', 'reste', 'de', 'ton', 'été', 'à', 'battre', 'le', 'rappel', 'de', 'tes', 'copains', 'de', 'forums', 'bien', 'chauffés', 'par', 'des', 'disputes', 'antérieures', 'avec', 'igor', 'et', 'pour', 'alerter', 'quelques', 'autres', 'journalistes', 'et', 'ou', 'scientifiques', 'en', 'clamant', 'que', 'les', 'bogdanoff', 'nous', 'manipulent', 'comme', 'tu', 'as', 'si', 'bien', 'su', 'le', 'faire', 'jusqu', 'à', 'maintenant', 'notamment', 'avec', 'les', 'invités', 'de', 'la', 'première', 'spéciale', 'rayons', 'x', 'si', 'il', 'y', 'a', 'bien', 'un', 'talent', 'que', 'personne', 'ne', 'te', 'conteste', 'c', 'est', 'celui', 'de', 'semeur', 'de', 'zizanie', 'laurence6711', 'août', '2005', 'à', '17', '04', 'cest']",confiance passer été battre rappel copains forums bien chauffés disputes igor alerter journalistes scientifiques clamant bogdanoff manipulent bien su faire invités spéciale rayons bien talent personne ne conteste semeur zizanie laurence6711 août 2005 17 04 cest,Positive
"complot de ceci, complot de cela... parano quand tu nous tiens ! --ybm11 août 2005 à 17:08 (cest)",frerebogdanof_travaux,"['complot', 'de', 'ceci', 'complot', 'de', 'cela', 'parano', 'quand', 'tu', 'nous', 'tiens', 'ybm11', 'août', '2005', 'à', '17', '08', 'cest']",complot complot parano ybm11 août 2005 17 08 cest,Neutral
pfff... 82.123.*.* a encore frappé. je crois qu'à partir de maintenant je réverterai toute modification de l'article effectuée par cette ip sans même prendre le temps de la lire.,frerebogdanof_travaux,"['pfff', '82', '123', 'a', 'encore', 'frappé', 'je', 'crois', 'qu', 'à', 'partir', 'de', 'maintenant', 'je', 'réverterai', 'toute', 'modification', 'de', 'l', 'article', 'effectuée', 'par', 'cette', 'ip', 'sans', 'même', 'prendre', 'le', 'temps', 'de', 'la', 'lire']",pfff 82 123 frappé crois qu partir réverterai modification article effectuée ip prendre temps lire,Neutral
"très intelligent comme méthode, très scientifique aussi ! si on joue à ça, j'veux jouer aussi : chaque fois que tu reverteras leur version, je reverterai la tienne ! ca va être passionnant...",frerebogdanof_travaux,"['très', 'intelligent', 'comme', 'méthode', 'très', 'scientifique', 'aussi', 'si', 'on', 'joue', 'à', 'ça', 'j', 'veux', 'jouer', 'aussi', 'chaque', 'fois', 'que', 'tu', 'reverteras', 'leur', 'version', 'je', 'reverterai', 'la', 'tienne', 'ca', 'va', 'être', 'passionnant']",intelligent méthode scientifique joue veux jouer fois reverteras version reverterai ca passionnant,Positive
"pour mettre les choses au point : non, les bogdanoff n'ont pas « le droit de rétablir leur version des faits » !",frerebogdanof_travaux,"['pour', 'mettre', 'les', 'choses', 'au', 'point', 'non', 'les', 'bogdanoff', 'n', 'ont', 'pas', 'le', 'droit', 'de', 'rétablir', 'leur', 'version', 'des', 'faits']",mettre choses point non bogdanoff pas droit rétablir version faits,Negative
"ben voyons ! c'est vrai que la vie serait tellement plus belle pour leurs détracteurs si ceux-ci avaient le droit d'écrire n'importe quoi sur eux, mais que les principaux intéressés n'avaient pas le droit de se défendre ! et parallèlement, comme tous ceux qui les défendent sont regroupés sous le terme de ""groupie"", nous n'aurions pas droit à la parole non plus, parce que trop partiales... et il ne resterait que les détracteurs qui pourraient leur tirer dessus à boulets rouges ! mais ça ce serait dans un monde ""parfait"" (pour vous) : dans le monde réel, si on a (malheureusement) le droit de chercher à détruire les gens, on a aussi celui de les défendre... et eux-même ont d'autant plus ce droit !",frerebogdanof_travaux,"['ben', 'voyons', 'c', 'est', 'vrai', 'que', 'la', 'vie', 'serait', 'tellement', 'plus', 'belle', 'pour', 'leurs', 'détracteurs', 'si', 'ceux', 'ci', 'avaient', 'le', 'droit', 'd', 'écrire', 'n', 'importe', 'quoi', 'sur', 'eux', 'mais', 'que', 'les', 'principaux', 'intéressés', 'n', 'avaient', 'pas', 'le', 'droit', 'de', 'se', 'défendre', 'et', 'parallèlement', 'comme', 'tous', 'ceux', 'qui', 'les', 'défendent', 'sont', 'regroupés', 'sous', 'le', 'terme', 'de', 'groupie', 'nous', 'n', 'aurions', 'pas', 'droit', 'à', 'la', 'parole', 'non', 'plus', 'parce', 'que', 'trop', 'partiales', 'et', 'il', 'ne', 'resterait', 'que', 'les', 'détracteurs', 'qui', 'pourraient', 'leur', 'tirer', 'dessus', 'à', 'boulets', 'rouges', 'mais', 'ça', 'ce', 'serait', 'dans', 'un', 'monde', 'parfait', 'pour', 'vous', 'dans', 'le', 'monde', 'réel', 'si', 'on', 'a', 'malheureusement', 'le', 'droit', 'de', 'chercher', 'à', 'détruire', 'les', 'gens', 'on', 'a', 'aussi', 'celui', 'de', 'les', 'défendre', 'et', 'eux', 'même', 'ont', 'd', 'autant', 'plus', 'ce', 'droit']",ben voyons vrai vie plus belle détracteurs droit écrire principaux intéressés pas droit défendre parallèlement défendent regroupés terme groupie aurions pas droit parole non plus trop partiales ne resterait détracteurs pourraient tirer boulets rouges monde parfait monde réel malheureusement droit chercher détruire défendre autant plus droit,Positive
"en revanche, l'article doit présenter les faits établis de manière impartiale.",frerebogdanof_travaux,"['en', 'revanche', 'l', 'article', 'doit', 'présenter', 'les', 'faits', 'établis', 'de', 'manière', 'impartiale']",revanche article présenter faits établis manière impartiale,Neutral
"tu as raison, mais c'est très drôle que ces mots émanent de tes petits doigts sur le clavier.",frerebogdanof_travaux,"['tu', 'as', 'raison', 'mais', 'c', 'est', 'très', 'drôle', 'que', 'ces', 'mots', 'émanent', 'de', 'tes', 'petits', 'doigts', 'sur', 'le', 'clavier']",raison drôle mots émanent petits doigts clavier,Positive
"en l'espèce, les opinions des uns et des autres font partie des faits établis et il est facile de vérifier que les critiques sur le livre ne se limitent pas à des problèmes de typographie. prétendre le contraire est de la mauvaise foi et vouloir l'insérer dans l'article de l'obstruction, pour ne pas dire du vandalisme.r12 août 2005 à 02:31 (cest)",frerebogdanof_travaux,"['en', 'l', 'espèce', 'les', 'opinions', 'des', 'uns', 'et', 'des', 'autres', 'font', 'partie', 'des', 'faits', 'établis', 'et', 'il', 'est', 'facile', 'de', 'vérifier', 'que', 'les', 'critiques', 'sur', 'le', 'livre', 'ne', 'se', 'limitent', 'pas', 'à', 'des', 'problèmes', 'de', 'typographie', 'prétendre', 'le', 'contraire', 'est', 'de', 'la', 'mauvaise', 'foi', 'et', 'vouloir', 'l', 'insérer', 'dans', 'l', 'article', 'de', 'l', 'obstruction', 'pour', 'ne', 'pas', 'dire', 'du', 'vandalisme', 'r12', 'août', '2005', 'à', '02', '31', 'cest']",espèce opinions partie faits établis facile vérifier critiques livre ne limitent pas problèmes typographie prétendre contraire mauvaise foi vouloir insérer article obstruction ne pas vandalisme r12 août 2005 02 31 cest,Negative
"bien sûr : quand ybm emploie des superlatifs vagues et très subjectifs pour les descendre, ça révèle un sens critique prononcé, c'est pour ça que tu rétablis sa version chaque fois. quand les bogdanov ramènent les choses à leurs justes proportions, ça devient de l'obstruction et du vandalisme... allez, va (ou retourne) sur le forum d'ybm et max où vous avez un grand bac à sable pour vous tout seul, où vous pouvez faire joujou à taper sur les bogdanoff tranquillement, sans que personne ne vienne vous déranger : personne d'autre n'a envie de participer à ces vannes de cour de récré. ici c'est un peu plus sérieux, et il ne suffit pas de de taper bien fort pour être entendu et approuvé.laurence6712 août 2005 à 11:19 (cest)",frerebogdanof_travaux,"['bien', 'sûr', 'quand', 'ybm', 'emploie', 'des', 'superlatifs', 'vagues', 'et', 'très', 'subjectifs', 'pour', 'les', 'descendre', 'ça', 'révèle', 'un', 'sens', 'critique', 'prononcé', 'c', 'est', 'pour', 'ça', 'que', 'tu', 'rétablis', 'sa', 'version', 'chaque', 'fois', 'quand', 'les', 'bogdanov', 'ramènent', 'les', 'choses', 'à', 'leurs', 'justes', 'proportions', 'ça', 'devient', 'de', 'l', 'obstruction', 'et', 'du', 'vandalisme', 'allez', 'va', 'ou', 'retourne', 'sur', 'le', 'forum', 'd', 'ybm', 'et', 'max', 'où', 'vous', 'avez', 'un', 'grand', 'bac', 'à', 'sable', 'pour', 'vous', 'tout', 'seul', 'où', 'vous', 'pouvez', 'faire', 'joujou', 'à', 'taper', 'sur', 'les', 'bogdanoff', 'tranquillement', 'sans', 'que', 'personne', 'ne', 'vienne', 'vous', 'déranger', 'personne', 'd', 'autre', 'n', 'a', 'envie', 'de', 'participer', 'à', 'ces', 'vannes', 'de', 'cour', 'de', 'récré', 'ici', 'c', 'est', 'un', 'peu', 'plus', 'sérieux', 'et', 'il', 'ne', 'suffit', 'pas', 'de', 'de', 'taper', 'bien', 'fort', 'pour', 'être', 'entendu', 'et', 'approuvé', 'laurence6712', 'août', '2005', 'à', '11', '19', 'cest']",bien sûr ybm emploie superlatifs vagues subjectifs descendre révèle sens critique prononcé rétablis version fois bogdanov ramènent choses justes proportions devient obstruction vandalisme allez retourne forum ybm max avez grand bac sable pouvez faire joujou taper bogdanoff tranquillement personne ne vienne déranger personne envie participer vannes cour récré ici plus sérieux ne pas taper bien fort entendu approuvé laurence6712 août 2005 11 19 cest,Positive
maversion ? tu débloques à plein tube ma pauvre laurence. pourrais-tu citer l'ensemble des phrases de l'article qui sont écrits de ma main ?--ybm12 août 2005 à 14:11 (cest),frerebogdanof_travaux,"['maversion', 'tu', 'débloques', 'à', 'plein', 'tube', 'ma', 'pauvre', 'laurence', 'pourrais', 'tu', 'citer', 'l', 'ensemble', 'des', 'phrases', 'de', 'l', 'article', 'qui', 'sont', 'écrits', 'de', 'ma', 'main', 'ybm12', 'août', '2005', 'à', '14', '11', 'cest']",maversion débloques plein tube pauvre laurence citer ensemble phrases article écrits main ybm12 août 2005 14 11 cest,Negative
"il me semble que l'un des problèmes de cet article est qu'il amalgame deux problèmes liés mais différents : d'une part le fait qu'un (ou plusieurs ?) article que les frères bogdanoff ont écrit a été publié dans un journal de physique prestigieux puis ensuite jugé d'un niveau insuffisant ainsi que les conséquences de cela et d'autre part la polémique sur le degré de crédibilité à accorder à leurs travaux. le premier point me paraît plus intéressant et surtout plus facile à traiter dans le cadre de wikipédia que le second. ne serait-il pas possible de résumer un peu le déroulement de l'affaire pour se concentrer sur le retentissement qu'elle a eu dans le monde scientifique et d'éviter de se perdre dans les détails de qui a écrit quoi dans quel mail ?au passage, je signale que j'ai retiré le paragraphe suivant :",frerebogdanof_travaux,"['il', 'me', 'semble', 'que', 'l', 'un', 'des', 'problèmes', 'de', 'cet', 'article', 'est', 'qu', 'il', 'amalgame', 'deux', 'problèmes', 'liés', 'mais', 'différents', 'd', 'une', 'part', 'le', 'fait', 'qu', 'un', 'ou', 'plusieurs', 'article', 'que', 'les', 'frères', 'bogdanoff', 'ont', 'écrit', 'a', 'été', 'publié', 'dans', 'un', 'journal', 'de', 'physique', 'prestigieux', 'puis', 'ensuite', 'jugé', 'd', 'un', 'niveau', 'insuffisant', 'ainsi', 'que', 'les', 'conséquences', 'de', 'cela', 'et', 'd', 'autre', 'part', 'la', 'polémique', 'sur', 'le', 'degré', 'de', 'crédibilité', 'à', 'accorder', 'à', 'leurs', 'travaux', 'le', 'premier', 'point', 'me', 'paraît', 'plus', 'intéressant', 'et', 'surtout', 'plus', 'facile', 'à', 'traiter', 'dans', 'le', 'cadre', 'de', 'wikipédia', 'que', 'le', 'second', 'ne', 'serait', 'il', 'pas', 'possible', 'de', 'résumer', 'un', 'peu', 'le', 'déroulement', 'de', 'l', 'affaire', 'pour', 'se', 'concentrer', 'sur', 'le', 'retentissement', 'qu', 'elle', 'a', 'eu', 'dans', 'le', 'monde', 'scientifique', 'et', 'd', 'éviter', 'de', 'se', 'perdre', 'dans', 'les', 'détails', 'de', 'qui', 'a', 'écrit', 'quoi', 'dans', 'quel', 'mail', 'au', 'passage', 'je', 'signale', 'que', 'j', 'ai', 'retiré', 'le', 'paragraphe', 'suivant']",problèmes article qu amalgame problèmes liés part qu article frères bogdanoff écrit été publié journal physique prestigieux ensuite jugé niveau insuffisant conséquences part polémique degré crédibilité accorder travaux point paraît plus intéressant plus facile traiter cadre wikipédia second ne pas résumer déroulement affaire concentrer retentissement qu monde scientifique éviter perdre détails écrit mail passage signale retiré paragraphe,Positive
"en réaction, le physicien mathématicien arkadius jadczyk, alors à l'université de miami, publie sur sonsite: ''ici un point important : plusieurs des affirmations de niedermaier sont probablement fausses, à propos de quoi je ne ferai aucun commentaire, laissant au lecteur le soin d'en tirer ses propres conclusions.",frerebogdanof_travaux,"['en', 'réaction', 'le', 'physicien', 'mathématicien', 'arkadius', 'jadczyk', 'alors', 'à', 'l', 'université', 'de', 'miami', 'publie', 'sur', 'sonsite', 'ici', 'un', 'point', 'important', 'plusieurs', 'des', 'affirmations', 'de', 'niedermaier', 'sont', 'probablement', 'fausses', 'à', 'propos', 'de', 'quoi', 'je', 'ne', 'ferai', 'aucun', 'commentaire', 'laissant', 'au', 'lecteur', 'le', 'soin', 'd', 'en', 'tirer', 'ses', 'propres', 'conclusions']",réaction physicien mathématicien arkadius jadczyk université miami publie sonsite ici point important affirmations niedermaier probablement fausses propos ne ferai aucun commentaire laissant lecteur soin tirer propres conclusions,Positive
qui nous apprend juste que ce monsieur pense que niedermaier s'est trompé. en quoi cet avis sans aucune justification a-t-il plus d'importance que le mien ou celui de mon voisin de palier ?r10 août 2005 à 00:41 (cest),frerebogdanof_travaux,"['qui', 'nous', 'apprend', 'juste', 'que', 'ce', 'monsieur', 'pense', 'que', 'niedermaier', 's', 'est', 'trompé', 'en', 'quoi', 'cet', 'avis', 'sans', 'aucune', 'justification', 'a', 't', 'il', 'plus', 'd', 'importance', 'que', 'le', 'mien', 'ou', 'celui', 'de', 'mon', 'voisin', 'de', 'palier', 'r10', 'août', '2005', 'à', '00', '41', 'cest']",apprend monsieur niedermaier trompé avis aucune justification plus importance voisin palier r10 août 2005 00 41 cest,Positive
"l'avis de jadczyk est sans doute pertinent à citer, mais certainement pas tel qu'il l'était dans l'article. certes ce monsieur est un mathématicien d'une indéniable valeur, en tout cas il l'a prouvé sans ambigüité sur des travaux déjà anciens, mais il ne faut pas non plus lui faire dire plus que ce qu'il a dit : il a défendu les bogdanov contre ce qu'il considère comme un complot et certaines de leurs idées de base. il n'a fait jamais défendu le détail techniques des travaux des bogdanov, au contraire, il a été assez intraitable dans sa correspondance avec eux (publiée son site), d'autre part il a convenu avec moi que la plupart des erreurs du livre des bogdanov qu'il a préfacé sans l'avoir lu sont très grave et nécessiteraient une pronfonde réécriture de l'ouvrage. nous sommes en désaccord, bien sûr, quant aux conclusions qu'on peut tirer des faits en question. mais ce n'est pas tout : si on mentionne jadczyk et sa défensesociologiquedes bogdanov, il faut la placer dans son contexte : jadczyk est lui-même très contesté pour s'être consacré à la justification scientifique de l'ésotérisme, et des tables qu'il fait tourner (littéralement) avec son épouse-médium afin d'entrer en contact avec leshommes du futur, à la déconciation de complots d'origine gouvernementale américaine afin de contrôler le monde avec israël comme intermédiaire, etc. (tout ceci se trouve aussi sur son site). quelqu'un d'aussi contesté pour avoir, au yeux de ses pairs, complètement dérapé, a tendance naturellement à défendre d'autres marginaux contestés. on retrouve le même syndrome chez j.-p. petit, qui défend les bogdanov tout en brocardant l'ensemble de la physique théorique avec des arguments qui font encore plus mouche avec les bogdanov qu'avec hawking, greene ou damour. à mon sens le résultat de ce type d'intervention à une résultante parfaitement nulle, d'autant que ces défenseurs ne prennent jamais la peine de parler du contenu des oeuvres bogdanovites.franchement, je ne sais pas s'il est possible d'espérer arriver un jour à un consensus sur un tel article. cereal killer a évoqué l'idée d'un double article : le point de vue critique avec les faits en cause, d'une part, et la vision des bogdanov de l'affaire, d'autre part. ça ne me paraît pas satisfaisant dans le cadre d'une encyclopédie, mais dans le cas particulier de wikipedia c'est peut-être la seule solution pratique. --ybm10 août 2005 à 02:18 (cest)",frerebogdanof_travaux,"['l', 'avis', 'de', 'jadczyk', 'est', 'sans', 'doute', 'pertinent', 'à', 'citer', 'mais', 'certainement', 'pas', 'tel', 'qu', 'il', 'l', 'était', 'dans', 'l', 'article', 'certes', 'ce', 'monsieur', 'est', 'un', 'mathématicien', 'd', 'une', 'indéniable', 'valeur', 'en', 'tout', 'cas', 'il', 'l', 'a', 'prouvé', 'sans', 'ambigüité', 'sur', 'des', 'travaux', 'déjà', 'anciens', 'mais', 'il', 'ne', 'faut', 'pas', 'non', 'plus', 'lui', 'faire', 'dire', 'plus', 'que', 'ce', 'qu', 'il', 'a', 'dit', 'il', 'a', 'défendu', 'les', 'bogdanov', 'contre', 'ce', 'qu', 'il', 'considère', 'comme', 'un', 'complot', 'et', 'certaines', 'de', 'leurs', 'idées', 'de', 'base', 'il', 'n', 'a', 'fait', 'jamais', 'défendu', 'le', 'détail', 'techniques', 'des', 'travaux', 'des', 'bogdanov', 'au', 'contraire', 'il', 'a', 'été', 'assez', 'intraitable', 'dans', 'sa', 'correspondance', 'avec', 'eux', 'publiée', 'son', 'site', 'd', 'autre', 'part', 'il', 'a', 'convenu', 'avec', 'moi', 'que', 'la', 'plupart', 'des', 'erreurs', 'du', 'livre', 'des', 'bogdanov', 'qu', 'il', 'a', 'préfacé', 'sans', 'l', 'avoir', 'lu', 'sont', 'très', 'grave', 'et', 'nécessiteraient', 'une', 'pronfonde', 'réécriture', 'de', 'l', 'ouvrage', 'nous', 'sommes', 'en', 'désaccord', 'bien', 'sûr', 'quant', 'aux', 'conclusions', 'qu', 'on', 'peut', 'tirer', 'des', 'faits', 'en', 'question', 'mais', 'ce', 'n', 'est', 'pas', 'tout', 'si', 'on', 'mentionne', 'jadczyk', 'et', 'sa', 'défensesociologiquedes', 'bogdanov', 'il', 'faut', 'la', 'placer', 'dans', 'son', 'contexte', 'jadczyk', 'est', 'lui', 'même', 'très', 'contesté', 'pour', 's', 'être', 'consacré', 'à', 'la', 'justification', 'scientifique', 'de', 'l', 'ésotérisme', 'et', 'des', 'tables', 'qu', 'il', 'fait', 'tourner', 'littéralement', 'avec', 'son', 'épouse', 'médium', 'afin', 'd', 'entrer', 'en', 'contact', 'avec', 'leshommes', 'du', 'futur', 'à', 'la', 'déconciation', 'de', 'complots', 'd', 'origine', 'gouvernementale', 'américaine', 'afin', 'de', 'contrôler', 'le', 'monde', 'avec', 'israël', 'comme', 'intermédiaire', 'etc', 'tout', 'ceci', 'se', 'trouve', 'aussi', 'sur', 'son', 'site', 'quelqu', 'un', 'd', 'aussi', 'contesté', 'pour', 'avoir', 'au', 'yeux', 'de', 'ses', 'pairs', 'complètement', 'dérapé', 'a', 'tendance', 'naturellement', 'à', 'défendre', 'd', 'autres', 'marginaux', 'contestés', 'on', 'retrouve', 'le', 'même', 'syndrome', 'chez', 'j', 'p', 'petit', 'qui', 'défend', 'les', 'bogdanov', 'tout', 'en', 'brocardant', 'l', 'ensemble', 'de', 'la', 'physique', 'théorique', 'avec', 'des', 'arguments', 'qui', 'font', 'encore', 'plus', 'mouche', 'avec', 'les', 'bogdanov', 'qu', 'avec', 'hawking', 'greene', 'ou', 'damour', 'à', 'mon', 'sens', 'le', 'résultat', 'de', 'ce', 'type', 'd', 'intervention', 'à', 'une', 'résultante', 'parfaitement', 'nulle', 'd', 'autant', 'que', 'ces', 'défenseurs', 'ne', 'prennent', 'jamais', 'la', 'peine', 'de', 'parler', 'du', 'contenu', 'des', 'oeuvres', 'bogdanovites', 'franchement', 'je', 'ne', 'sais', 'pas', 's', 'il', 'est', 'possible', 'd', 'espérer', 'arriver', 'un', 'jour', 'à', 'un', 'consensus', 'sur', 'un', 'tel', 'article', 'cereal', 'killer', 'a', 'évoqué', 'l', 'idée', 'd', 'un', 'double', 'article', 'le', 'point', 'de', 'vue', 'critique', 'avec', 'les', 'faits', 'en', 'cause', 'd', 'une', 'part', 'et', 'la', 'vision', 'des', 'bogdanov', 'de', 'l', 'affaire', 'd', 'autre', 'part', 'ça', 'ne', 'me', 'paraît', 'pas', 'satisfaisant', 'dans', 'le', 'cadre', 'd', 'une', 'encyclopédie', 'mais', 'dans', 'le', 'cas', 'particulier', 'de', 'wikipedia', 'c', 'est', 'peut', 'être', 'la', 'seule', 'solution', 'pratique', 'ybm10', 'août', '2005', 'à', '02', '18', 'cest']",avis jadczyk doute pertinent citer certainement pas qu article monsieur mathématicien indéniable valeur cas prouvé ambigüité travaux anciens ne faut pas non plus faire plus qu défendu bogdanov contre qu considère complot idées base jamais défendu détail techniques travaux bogdanov contraire été intraitable correspondance publiée site part convenu plupart erreurs livre bogdanov qu préfacé lu grave nécessiteraient pronfonde réécriture ouvrage sommes désaccord bien sûr conclusions qu tirer faits question pas mentionne jadczyk défensesociologiquedes bogdanov faut placer contexte jadczyk contesté consacré justification scientifique ésotérisme tables qu tourner littéralement épouse médium entrer contact leshommes futur déconciation complots origine gouvernementale américaine contrôler monde israël intermédiaire trouve site quelqu contesté yeux pairs complètement dérapé tendance naturellement défendre marginaux contestés retrouve syndrome petit défend bogdanov brocardant ensemble physique théorique arguments plus mouche bogdanov qu hawking greene damour sens résultat type intervention résultante parfaitement nulle autant défenseurs ne prennent jamais peine contenu oeuvres bogdanovites franchement ne sais pas espérer arriver jour consensus article cereal killer évoqué idée double article point vue critique faits cause part vision bogdanov affaire part ne paraît pas satisfaisant cadre encyclopédie cas particulier wikipedia solution pratique ybm10 août 2005 02 18 cest,Positive
